Date,ETHANOL
2007-10-02 00:00:00+00:00,0.05068226
2007-10-03 00:00:00+00:00,-0.00510204
2007-10-04 00:00:00+00:00,-0.00000000
2007-10-05 00:00:00+00:00,0.01081425
2007-10-08 00:00:00+00:00,-0.04559848
2007-10-09 00:00:00+00:00,0.01294498
2007-10-10 00:00:00+00:00,-0.01286179
2007-10-11 00:00:00+00:00,0.03236246
2007-10-12 00:00:00+00:00,0.00636943
2007-10-15 00:00:00+00:00,0.03174603
2007-10-16 00:00:00+00:00,0.01250000
2007-10-17 00:00:00+00:00,0.01304348
2007-10-18 00:00:00+00:00,0.02329859
2007-10-19 00:00:00+00:00,0.01515152
2007-10-22 00:00:00+00:00,0.01385542
2007-10-23 00:00:00+00:00,0.01013111
2007-10-24 00:00:00+00:00,0.01127596
2007-10-25 00:00:00+00:00,0.04486423
2007-10-26 00:00:00+00:00,0.00578035
2007-10-29 00:00:00+00:00,0.02247839
2007-10-30 00:00:00+00:00,-0.04914286
2007-10-31 00:00:00+00:00,0.03684211
2007-11-01 00:00:00+00:00,-0.02057143
2007-11-02 00:00:00+00:00,0.05217391
2007-11-05 00:00:00+00:00,0.00280899
2007-11-06 00:00:00+00:00,0.03483146
2007-11-07 00:00:00+00:00,0.05035577
2007-11-08 00:00:00+00:00,-0.02086677
2007-11-09 00:00:00+00:00,0.02156329
2007-11-12 00:00:00+00:00,-0.01869658
2007-11-13 00:00:00+00:00,-0.04838710
2007-11-14 00:00:00+00:00,0.02732240
2007-11-15 00:00:00+00:00,0.03018868
2007-11-16 00:00:00+00:00,-0.03747323
2007-11-19 00:00:00+00:00,0.00556174
2007-11-20 00:00:00+00:00,0.02868174
2007-11-21 00:00:00+00:00,-0.00271003
2007-11-23 00:00:00+00:00,0.01084011
2007-11-26 00:00:00+00:00,0.01778976
2007-11-27 00:00:00+00:00,-0.00213220
2007-11-28 00:00:00+00:00,-0.04322305
2007-11-29 00:00:00+00:00,0.01703297
2007-11-30 00:00:00+00:00,0.01256831
2007-12-03 00:00:00+00:00,-0.00382305
2007-12-04 00:00:00+00:00,0.03278689
2007-12-05 00:00:00+00:00,-0.00534759
2007-12-06 00:00:00+00:00,0.00748663
2007-12-07 00:00:00+00:00,0.01117616
2007-12-10 00:00:00+00:00,0.04668435
2007-12-11 00:00:00+00:00,0.03647728
2007-12-12 00:00:00+00:00,0.02422680
2007-12-13 00:00:00+00:00,0.07005076
2007-12-14 00:00:00+00:00,0.02586628
2007-12-17 00:00:00+00:00,0.02354637
2007-12-18 00:00:00+00:00,-0.00710900
2007-12-19 00:00:00+00:00,-0.00334129
2007-12-20 00:00:00+00:00,0.00430005
2007-12-21 00:00:00+00:00,0.03809524
2007-12-24 00:00:00+00:00,-0.00651163
2007-12-26 00:00:00+00:00,0.04859813
2007-12-27 00:00:00+00:00,0.00681818
2007-12-28 00:00:00+00:00,0.04081633
2007-12-31 00:00:00+00:00,-0.00673250
2008-01-02 00:00:00+00:00,0.05810811
2008-01-03 00:00:00+00:00,-0.02078822
2008-01-04 00:00:00+00:00,-0.08831283
2008-01-07 00:00:00+00:00,-0.04587156
2008-01-08 00:00:00+00:00,0.06168224
2008-01-09 00:00:00+00:00,-0.00090827
2008-01-10 00:00:00+00:00,-0.06561091
2008-01-11 00:00:00+00:00,0.07547170
2008-01-14 00:00:00+00:00,0.06561086
2008-01-15 00:00:00+00:00,-0.03083700
2008-01-16 00:00:00+00:00,-0.04311111
2008-01-17 00:00:00+00:00,-0.00915332
2008-01-18 00:00:00+00:00,0.01986143
2008-01-22 00:00:00+00:00,-0.03700320
2008-01-23 00:00:00+00:00,-0.04744186
2008-01-24 00:00:00+00:00,0.02245581
2008-01-25 00:00:00+00:00,0.02042755
2008-01-28 00:00:00+00:00,-0.00608045
2008-01-29 00:00:00+00:00,-0.01170960
2008-01-30 00:00:00+00:00,-0.00568720
2008-01-31 00:00:00+00:00,0.00094877
2008-02-01 00:00:00+00:00,-0.01047619
2008-02-04 00:00:00+00:00,0.02716873
2008-02-05 00:00:00+00:00,-0.01886792
2008-02-06 00:00:00+00:00,-0.00238663
2008-02-07 00:00:00+00:00,-0.00240385
2008-02-08 00:00:00+00:00,0.02153105
2008-02-11 00:00:00+00:00,0.02890995
2008-02-12 00:00:00+00:00,0.01353243
2008-02-13 00:00:00+00:00,0.02777778
2008-02-14 00:00:00+00:00,0.02602740
2008-02-15 00:00:00+00:00,0.01037438
2008-02-19 00:00:00+00:00,0.04464286
2008-02-20 00:00:00+00:00,0.01009215
2008-02-21 00:00:00+00:00,-0.04222899
2008-02-22 00:00:00+00:00,0.00353982
2008-02-25 00:00:00+00:00,0.08088889
2008-02-26 00:00:00+00:00,-0.04051173
2008-02-27 00:00:00+00:00,-0.01089325
2008-02-28 00:00:00+00:00,0.06359649
2008-02-29 00:00:00+00:00,0.00426985
2008-03-03 00:00:00+00:00,0.03601695
2008-03-04 00:00:00+00:00,-0.06541667
2008-03-05 00:00:00+00:00,0.04314064
2008-03-06 00:00:00+00:00,-0.01597981
2008-03-07 00:00:00+00:00,-0.00297240
2008-03-10 00:00:00+00:00,0.03361702
2008-03-11 00:00:00+00:00,0.01883628
2008-03-12 00:00:00+00:00,0.04028239
2008-03-13 00:00:00+00:00,0.01183673
2008-03-14 00:00:00+00:00,-0.00884244
2008-03-17 00:00:00+00:00,-0.05949008
2008-03-18 00:00:00+00:00,0.00253271
2008-03-19 00:00:00+00:00,-0.04842105
2008-03-20 00:00:00+00:00,-0.00172414
2008-03-24 00:00:00+00:00,0.04490501
2008-03-25 00:00:00+00:00,0.03242105
2008-03-26 00:00:00+00:00,0.02404643
2008-03-27 00:00:00+00:00,0.01308793
2008-03-28 00:00:00+00:00,0.00040783
2008-03-31 00:00:00+00:00,-0.04003268
2008-04-01 00:00:00+00:00,0.01125000
2008-04-02 00:00:00+00:00,0.04344228
2008-04-03 00:00:00+00:00,0.01411290
2008-04-04 00:00:00+00:00,0.01475868
2008-04-07 00:00:00+00:00,0.00039746
2008-04-08 00:00:00+00:00,-0.00238569
2008-04-09 00:00:00+00:00,0.02983288
2008-04-10 00:00:00+00:00,-0.02191781
2008-04-11 00:00:00+00:00,-0.03366337
2008-04-14 00:00:00+00:00,0.00483871
2008-04-15 00:00:00+00:00,0.03251706
2008-04-16 00:00:00+00:00,-0.01737071
2008-04-17 00:00:00+00:00,-0.00562475
2008-04-18 00:00:00+00:00,0.01290323
2008-04-21 00:00:00+00:00,-0.00281124
2008-04-22 00:00:00+00:00,0.01129032
2008-04-23 00:00:00+00:00,-0.00998801
2008-04-24 00:00:00+00:00,-0.02819170
2008-04-25 00:00:00+00:00,-0.00326531
2008-04-28 00:00:00+00:00,0.01440329
2008-04-29 00:00:00+00:00,-0.02321792
2008-04-30 00:00:00+00:00,0.00863842
2008-05-01 00:00:00+00:00,-0.00655738
2008-05-02 00:00:00+00:00,0.02707137
2008-05-05 00:00:00+00:00,0.02627324
2008-05-06 00:00:00+00:00,0.02670387
2008-05-07 00:00:00+00:00,0.01687598
2008-05-08 00:00:00+00:00,0.02540055
2008-05-09 00:00:00+00:00,0.00809249
2008-05-12 00:00:00+00:00,-0.02227348
2008-05-13 00:00:00+00:00,-0.02638727
2008-05-14 00:00:00+00:00,-0.03544703
2008-05-15 00:00:00+00:00,-0.01926937
2008-05-16 00:00:00+00:00,0.01018745
2008-05-19 00:00:00+00:00,-0.00363489
2008-05-20 00:00:00+00:00,-0.00445886
2008-05-21 00:00:00+00:00,0.04022755
2008-05-22 00:00:00+00:00,-0.00556660
2008-05-23 00:00:00+00:00,-0.02199120
2008-05-27 00:00:00+00:00,-0.01245480
2008-05-28 00:00:00+00:00,-0.00892495
2008-05-29 00:00:00+00:00,-0.05132383
2008-05-30 00:00:00+00:00,0.00167574
2008-06-02 00:00:00+00:00,0.00041701
2008-06-03 00:00:00+00:00,-0.07285595
2008-06-04 00:00:00+00:00,-0.03145196
2008-06-05 00:00:00+00:00,0.06024626
2008-06-06 00:00:00+00:00,0.09393681
2008-06-09 00:00:00+00:00,0.00897593
2008-06-10 00:00:00+00:00,0.04678595
2008-06-11 00:00:00+00:00,0.08286629
2008-06-12 00:00:00+00:00,0.05190840
2008-06-13 00:00:00+00:00,0.07729469
2008-06-16 00:00:00+00:00,0.04430154
2008-06-17 00:00:00+00:00,0.00734523
2008-06-18 00:00:00+00:00,0.03888889
2008-06-19 00:00:00+00:00,-0.06655348
2008-06-20 00:00:00+00:00,0.03871876
2008-06-23 00:00:00+00:00,-0.02739726
2008-06-24 00:00:00+00:00,-0.02410059
2008-06-25 00:00:00+00:00,0.02087757
2008-06-26 00:00:00+00:00,0.04317304
2008-06-27 00:00:00+00:00,0.01209399
2008-06-30 00:00:00+00:00,-0.06385170
2008-07-01 00:00:00+00:00,-0.01695514
2008-07-02 00:00:00+00:00,0.03631185
2008-07-03 00:00:00+00:00,0.01466993
2008-07-07 00:00:00+00:00,-0.05157494
2008-07-08 00:00:00+00:00,-0.03951584
2008-07-09 00:00:00+00:00,-0.02037846
2008-07-10 00:00:00+00:00,-0.00916427
2008-07-11 00:00:00+00:00,0.01582628
2008-07-14 00:00:00+00:00,-0.02630617
2008-07-15 00:00:00+00:00,-0.07549963
2008-07-16 00:00:00+00:00,0.01000385
2008-07-17 00:00:00+00:00,-0.03434967
2008-07-18 00:00:00+00:00,-0.08912870
2008-07-21 00:00:00+00:00,-0.04210088
2008-07-22 00:00:00+00:00,-0.06987644
2008-07-23 00:00:00+00:00,0.00266193
2008-07-24 00:00:00+00:00,0.03230088
2008-07-25 00:00:00+00:00,0.07886710
2008-07-28 00:00:00+00:00,0.05911950
2008-07-29 00:00:00+00:00,0.00366450
2008-07-30 00:00:00+00:00,-0.00772672
2008-07-31 00:00:00+00:00,-0.01306122
2008-08-01 00:00:00+00:00,-0.05437449
2008-08-04 00:00:00+00:00,-0.10197230
2008-08-05 00:00:00+00:00,-0.04672897
2008-08-06 00:00:00+00:00,-0.04895739
2008-08-07 00:00:00+00:00,0.06206577
2008-08-08 00:00:00+00:00,-0.16068223
2008-08-11 00:00:00+00:00,0.03333328
2008-08-12 00:00:00+00:00,0.03490063
2008-08-13 00:00:00+00:00,0.11761905
2008-08-14 00:00:00+00:00,0.00984340
2008-08-15 00:00:00+00:00,-0.10360160
2008-08-18 00:00:00+00:00,0.02106742
2008-08-19 00:00:00+00:00,0.01696470
2008-08-20 00:00:00+00:00,0.07006369
2008-08-21 00:00:00+00:00,0.08903509
2008-08-22 00:00:00+00:00,-0.05387205
2008-08-25 00:00:00+00:00,-0.01252700
2008-08-26 00:00:00+00:00,0.00174292
2008-08-27 00:00:00+00:00,0.00347072
2008-08-28 00:00:00+00:00,-0.02082430
2008-08-29 00:00:00+00:00,0.01140351
2008-09-02 00:00:00+00:00,-0.04533566
2008-09-03 00:00:00+00:00,-0.02899197
2008-09-04 00:00:00+00:00,0.03164557
2008-09-05 00:00:00+00:00,-0.06958073
2008-09-08 00:00:00+00:00,0.02027650
2008-09-09 00:00:00+00:00,-0.01496604
2008-09-10 00:00:00+00:00,-0.01100413
2008-09-11 00:00:00+00:00,-0.00461255
2008-09-12 00:00:00+00:00,0.04110855
2008-09-15 00:00:00+00:00,0.01364877
2008-09-16 00:00:00+00:00,-0.04714863
2008-09-17 00:00:00+00:00,0.03345900
2008-09-18 00:00:00+00:00,-0.03198887
2008-09-19 00:00:00+00:00,0.04667610
2008-09-22 00:00:00+00:00,0.07773689
2008-09-23 00:00:00+00:00,-0.01289462
2008-09-24 00:00:00+00:00,0.02321429
2008-09-25 00:00:00+00:00,-0.00793651
2008-09-26 00:00:00+00:00,-0.01946042
2008-09-29 00:00:00+00:00,-0.07098214
2008-09-30 00:00:00+00:00,-0.03890690
2008-10-01 00:00:00+00:00,-0.02220123
2008-10-02 00:00:00+00:00,-0.10420650
2008-10-03 00:00:00+00:00,0.00504541
2008-10-06 00:00:00+00:00,-0.16750503
2008-10-07 00:00:00+00:00,0.00987925
2008-10-08 00:00:00+00:00,0.00598151
2008-10-09 00:00:00+00:00,0.02509547
2008-10-10 00:00:00+00:00,-0.18037952
2008-10-13 00:00:00+00:00,0.11556886
2008-10-14 00:00:00+00:00,0.01010668
2008-10-15 00:00:00+00:00,-0.09659408
2008-10-16 00:00:00+00:00,-0.04289072
2008-10-17 00:00:00+00:00,0.03880597
2008-10-20 00:00:00+00:00,0.07011494
2008-10-21 00:00:00+00:00,-0.07206704
2008-10-22 00:00:00+00:00,-0.09347952
2008-10-23 00:00:00+00:00,0.06322188
2008-10-24 00:00:00+00:00,-0.05840708
2008-10-27 00:00:00+00:00,0.04600484
2008-10-28 00:00:00+00:00,0.01360947
2008-10-29 00:00:00+00:00,0.14151497
2008-10-30 00:00:00+00:00,-0.03677278
2008-10-31 00:00:00+00:00,-0.04708520
2008-11-03 00:00:00+00:00,-0.01142857
2008-11-04 00:00:00+00:00,0.09258194
2008-11-05 00:00:00+00:00,-0.05107084
2008-11-06 00:00:00+00:00,-0.04524887
2008-11-07 00:00:00+00:00,-0.01788806
2008-11-10 00:00:00+00:00,0.01974443
2008-11-11 00:00:00+00:00,-0.07714450
2008-11-12 00:00:00+00:00,-0.05622010
2008-11-13 00:00:00+00:00,0.02157830
2008-11-14 00:00:00+00:00,0.01699029
2008-11-17 00:00:00+00:00,0.02287778
2008-11-18 00:00:00+00:00,-0.01118305
2008-11-19 00:00:00+00:00,-0.02071006
2008-11-20 00:00:00+00:00,-0.06149254
2008-11-21 00:00:00+00:00,-0.07341147
2008-11-24 00:00:00+00:00,0.08125400
2008-11-25 00:00:00+00:00,-0.03142329
2008-11-26 00:00:00+00:00,0.03252033
2008-11-28 00:00:00+00:00,0.01910043
2008-12-01 00:00:00+00:00,-0.06246173
2008-12-02 00:00:00+00:00,-0.03974763
2008-12-03 00:00:00+00:00,-0.00770713
2008-12-04 00:00:00+00:00,-0.07791372
2008-12-05 00:00:00+00:00,-0.13028878
2008-12-08 00:00:00+00:00,0.09513591
2008-12-09 00:00:00+00:00,-0.01158038
2008-12-10 00:00:00+00:00,0.03846149
2008-12-11 00:00:00+00:00,0.04116059
2008-12-12 00:00:00+00:00,0.04479578
2008-12-15 00:00:00+00:00,-0.00258732
2008-12-16 00:00:00+00:00,0.05817712
2008-12-17 00:00:00+00:00,0.00819156
2008-12-18 00:00:00+00:00,-0.02812500
2008-12-19 00:00:00+00:00,-0.00884956
2008-12-22 00:00:00+00:00,-0.02474619
2008-12-23 00:00:00+00:00,0.05817712
2008-12-24 00:00:00+00:00,0.03312500
2008-12-26 00:00:00+00:00,0.05353846
2008-12-29 00:00:00+00:00,-0.06898620
2008-12-30 00:00:00+00:00,-0.00185874
2008-12-31 00:00:00+00:00,0.03913043
2009-01-02 00:00:00+00:00,0.00912964
2009-01-05 00:00:00+00:00,0.00181488
2009-01-06 00:00:00+00:00,0.06181818
2009-01-07 00:00:00+00:00,-0.04406580
2009-01-08 00:00:00+00:00,-0.01808318
2009-01-09 00:00:00+00:00,0.04234725
2009-01-12 00:00:00+00:00,-0.10504456
2009-01-13 00:00:00+00:00,-0.02902208
2009-01-14 00:00:00+00:00,-0.00948167
2009-01-15 00:00:00+00:00,-0.02609803
2009-01-16 00:00:00+00:00,0.09302326
2009-01-20 00:00:00+00:00,0.00310174
2009-01-21 00:00:00+00:00,-0.02968460
2009-01-22 00:00:00+00:00,-0.00000000
2009-01-23 00:00:00+00:00,0.02271293
2009-01-26 00:00:00+00:00,0.02062500
2009-01-27 00:00:00+00:00,-0.06354102
2009-01-28 00:00:00+00:00,0.02984127
2009-01-29 00:00:00+00:00,-0.01690670
2009-01-30 00:00:00+00:00,0.00504732
2009-02-02 00:00:00+00:00,-0.04531152
2009-02-03 00:00:00+00:00,-0.02306214
2009-02-04 00:00:00+00:00,0.01229773
2009-02-05 00:00:00+00:00,0.06636598
2009-02-06 00:00:00+00:00,0.01377583
2009-02-09 00:00:00+00:00,0.00062068
2009-02-10 00:00:00+00:00,-0.00557276
2009-02-11 00:00:00+00:00,-0.01179392
2009-02-12 00:00:00+00:00,-0.01061174
2009-02-13 00:00:00+00:00,-0.00125549
2009-02-17 00:00:00+00:00,-0.03448276
2009-02-18 00:00:00+00:00,0.00259740
2009-02-19 00:00:00+00:00,0.00388601
2009-02-20 00:00:00+00:00,-0.03689320
2009-02-23 00:00:00+00:00,0.01771654
2009-02-24 00:00:00+00:00,0.01633987
2009-02-25 00:00:00+00:00,0.03948220
2009-02-26 00:00:00+00:00,-0.00761421
2009-02-27 00:00:00+00:00,-0.02616465
2009-03-02 00:00:00+00:00,-0.05361757
2009-03-03 00:00:00+00:00,-0.02251656
2009-03-04 00:00:00+00:00,0.05767941
2009-03-05 00:00:00+00:00,-0.03067885
2009-03-06 00:00:00+00:00,-0.00728477
2009-03-09 00:00:00+00:00,0.02523240
2009-03-10 00:00:00+00:00,0.03278683
2009-03-11 00:00:00+00:00,-0.03034216
2009-03-12 00:00:00+00:00,0.04259502
2009-03-13 00:00:00+00:00,0.02000000
2009-03-16 00:00:00+00:00,0.01209421
2009-03-17 00:00:00+00:00,-0.00316456
2009-03-18 00:00:00+00:00,-0.01460317
2009-03-19 00:00:00+00:00,0.04913848
2009-03-20 00:00:00+00:00,-0.01185278
2009-03-23 00:00:00+00:00,0.02504696
2009-03-24 00:00:00+00:00,-0.00431566
2009-03-25 00:00:00+00:00,-0.03522868
2009-03-26 00:00:00+00:00,0.02199874
2009-03-27 00:00:00+00:00,-0.01867995
2009-03-30 00:00:00+00:00,-0.02078086
2009-03-31 00:00:00+00:00,0.02678571
2009-04-01 00:00:00+00:00,-0.02581864
2009-04-02 00:00:00+00:00,0.02412698
2009-04-03 00:00:00+00:00,0.01633166
2009-04-06 00:00:00+00:00,-0.01564456
2009-04-07 00:00:00+00:00,-0.03522013
2009-04-08 00:00:00+00:00,0.00828025
2009-04-09 00:00:00+00:00,-0.01269846
2009-04-13 00:00:00+00:00,-0.00964630
2009-04-14 00:00:00+00:00,0.01353965
2009-04-15 00:00:00+00:00,-0.01338432
2009-04-16 00:00:00+00:00,0.01991008
2009-04-17 00:00:00+00:00,-0.00755668
2009-04-20 00:00:00+00:00,-0.03526448
2009-04-21 00:00:00+00:00,0.00897436
2009-04-22 00:00:00+00:00,-0.01278772
2009-04-23 00:00:00+00:00,0.01157556
2009-04-24 00:00:00+00:00,0.00958466
2009-04-27 00:00:00+00:00,-0.01910828
2009-04-28 00:00:00+00:00,-0.00514469
2009-04-29 00:00:00+00:00,0.06105398
2009-04-30 00:00:00+00:00,-0.00062500
2009-05-01 00:00:00+00:00,0.03990025
2009-05-04 00:00:00+00:00,-0.01527184
2009-05-05 00:00:00+00:00,0.01169231
2009-05-06 00:00:00+00:00,0.01716738
2009-05-07 00:00:00+00:00,0.01272727
2009-05-08 00:00:00+00:00,0.02722323
2009-05-11 00:00:00+00:00,0.01671637
2009-05-12 00:00:00+00:00,0.03252513
2009-05-13 00:00:00+00:00,-0.00058106
2009-05-14 00:00:00+00:00,-0.00000000
2009-05-15 00:00:00+00:00,-0.04312354
2009-05-18 00:00:00+00:00,0.01907032
2009-05-19 00:00:00+00:00,0.00994152
2009-05-20 00:00:00+00:00,0.00583090
2009-05-21 00:00:00+00:00,-0.00524781
2009-05-22 00:00:00+00:00,0.00762016
2009-05-26 00:00:00+00:00,-0.01223063
2009-05-27 00:00:00+00:00,0.00643275
2009-05-28 00:00:00+00:00,0.00933489
2009-05-29 00:00:00+00:00,0.02376812
2009-06-01 00:00:00+00:00,0.03035510
2009-06-02 00:00:00+00:00,0.00960995
2009-06-03 00:00:00+00:00,-0.03811659
2009-06-04 00:00:00+00:00,0.04691076
2009-06-05 00:00:00+00:00,-0.02680067
2009-06-08 00:00:00+00:00,-0.02549575
2009-06-09 00:00:00+00:00,0.03444312
2009-06-10 00:00:00+00:00,-0.00902425
2009-06-11 00:00:00+00:00,0.02944507
2009-06-12 00:00:00+00:00,-0.03137255
2009-06-15 00:00:00+00:00,-0.04072398
2009-06-16 00:00:00+00:00,-0.00405327
2009-06-17 00:00:00+00:00,0.00000000
2009-06-18 00:00:00+00:00,-0.01453488
2009-06-19 00:00:00+00:00,-0.00938416
2009-06-22 00:00:00+00:00,-0.03832547
2009-06-23 00:00:00+00:00,0.00059952
2009-06-24 00:00:00+00:00,-0.01856287
2009-06-25 00:00:00+00:00,0.00060241
2009-06-26 00:00:00+00:00,0.00725076
2009-06-29 00:00:00+00:00,-0.00120555
2009-06-30 00:00:00+00:00,-0.11754069
2009-07-01 00:00:00+00:00,0.00833333
2009-07-02 00:00:00+00:00,-0.02355188
2009-07-06 00:00:00+00:00,-0.07290323
2009-07-07 00:00:00+00:00,-0.01204013
2009-07-08 00:00:00+00:00,-0.00403769
2009-07-09 00:00:00+00:00,0.01281187
2009-07-10 00:00:00+00:00,-0.02483227
2009-07-13 00:00:00+00:00,0.00204360
2009-07-14 00:00:00+00:00,0.02035278
2009-07-15 00:00:00+00:00,0.00805369
2009-07-16 00:00:00+00:00,0.00932712
2009-07-17 00:00:00+00:00,0.00000000
2009-07-20 00:00:00+00:00,0.02715232
2009-07-21 00:00:00+00:00,-0.04106910
2009-07-22 00:00:00+00:00,-0.01594684
2009-07-23 00:00:00+00:00,0.07981221
2009-07-24 00:00:00+00:00,-0.05723473
2009-07-27 00:00:00+00:00,0.05378486
2009-07-28 00:00:00+00:00,-0.00129032
2009-07-29 00:00:00+00:00,-0.01094656
2009-07-30 00:00:00+00:00,0.03428202
2009-07-31 00:00:00+00:00,0.02673456
2009-08-03 00:00:00+00:00,0.09096652
2009-08-04 00:00:00+00:00,-0.01998789
2009-08-05 00:00:00+00:00,-0.02933985
2009-08-06 00:00:00+00:00,-0.06246135
2009-08-07 00:00:00+00:00,-0.03205128
2009-08-10 00:00:00+00:00,-0.00779221
2009-08-11 00:00:00+00:00,0.00130458
2009-08-12 00:00:00+00:00,0.02214984
2009-08-13 00:00:00+00:00,0.02193548
2009-08-14 00:00:00+00:00,-0.00958466
2009-08-17 00:00:00+00:00,-0.01479100
2009-08-18 00:00:00+00:00,-0.00259403
2009-08-19 00:00:00+00:00,0.01690507
2009-08-20 00:00:00+00:00,0.01745314
2009-08-21 00:00:00+00:00,0.02240717
2009-08-24 00:00:00+00:00,0.04367089
2009-08-25 00:00:00+00:00,-0.01547030
2009-08-26 00:00:00+00:00,-0.00436954
2009-08-27 00:00:00+00:00,0.00437774
2009-08-28 00:00:00+00:00,-0.01560549
2009-08-31 00:00:00+00:00,-0.01258653
2009-09-01 00:00:00+00:00,-0.01959545
2009-09-02 00:00:00+00:00,-0.00446429
2009-09-03 00:00:00+00:00,0.00383632
2009-09-04 00:00:00+00:00,-0.03314213
2009-09-08 00:00:00+00:00,0.02720207
2009-09-09 00:00:00+00:00,0.01338427
2009-09-10 00:00:00+00:00,0.02158730
2009-09-11 00:00:00+00:00,0.00062814
2009-09-14 00:00:00+00:00,0.01819322
2009-09-15 00:00:00+00:00,0.07577640
2009-09-16 00:00:00+00:00,-0.01678657
2009-09-17 00:00:00+00:00,-0.02743902
2009-09-18 00:00:00+00:00,-0.01855288
2009-09-21 00:00:00+00:00,-0.00125000
2009-09-22 00:00:00+00:00,0.02560899
2009-09-23 00:00:00+00:00,-0.00246305
2009-09-24 00:00:00+00:00,-0.00123457
2009-09-25 00:00:00+00:00,0.00370142
2009-09-28 00:00:00+00:00,0.04243542
2009-09-29 00:00:00+00:00,0.01748041
2009-09-30 00:00:00+00:00,0.01429422
2009-10-01 00:00:00+00:00,0.01773050
2009-10-02 00:00:00+00:00,0.03454333
2009-10-05 00:00:00+00:00,0.04061785
2009-10-06 00:00:00+00:00,0.03716216
2009-10-07 00:00:00+00:00,-0.00055006
2009-10-08 00:00:00+00:00,0.01978022
2009-10-09 00:00:00+00:00,-0.01632209
2009-10-12 00:00:00+00:00,0.08114030
2009-10-13 00:00:00+00:00,-0.00894737
2009-10-14 00:00:00+00:00,-0.00900424
2009-10-15 00:00:00+00:00,-0.03294368
2009-10-16 00:00:00+00:00,-0.00269397
2009-10-19 00:00:00+00:00,-0.00487013
2009-10-20 00:00:00+00:00,0.05655247
2009-10-21 00:00:00+00:00,0.04102291
2009-10-22 00:00:00+00:00,-0.00052029
2009-10-23 00:00:00+00:00,0.00520833
2009-10-26 00:00:00+00:00,-0.04808687
2009-10-27 00:00:00+00:00,-0.00633914
2009-10-28 00:00:00+00:00,-0.01432361
2009-10-29 00:00:00+00:00,0.01714898
2009-10-30 00:00:00+00:00,-0.03615098
2009-11-02 00:00:00+00:00,0.00920910
2009-11-03 00:00:00+00:00,0.01897019
2009-11-04 00:00:00+00:00,-0.00214477
2009-11-05 00:00:00+00:00,0.00160772
2009-11-06 00:00:00+00:00,-0.02088913
2009-11-09 00:00:00+00:00,0.05291577
2009-11-10 00:00:00+00:00,0.02610961
2009-11-11 00:00:00+00:00,0.02469136
2009-11-12 00:00:00+00:00,-0.00962025
2009-11-13 00:00:00+00:00,0.04672423
2009-11-16 00:00:00+00:00,0.05958292
2009-11-17 00:00:00+00:00,-0.03842459
2009-11-18 00:00:00+00:00,0.00399600
2009-11-19 00:00:00+00:00,-0.00647088
2009-11-20 00:00:00+00:00,-0.02243270
2009-11-23 00:00:00+00:00,0.00404245
2009-11-24 00:00:00+00:00,-0.03623553
2009-11-25 00:00:00+00:00,0.04613019
2009-11-27 00:00:00+00:00,0.01305221
2009-11-30 00:00:00+00:00,0.01896208
2009-12-01 00:00:00+00:00,0.01970443
2009-12-02 00:00:00+00:00,-0.03501946
2009-12-03 00:00:00+00:00,-0.01874692
2009-12-04 00:00:00+00:00,-0.02736318
2009-12-07 00:00:00+00:00,-0.00100857
2009-12-08 00:00:00+00:00,-0.00908174
2009-12-09 00:00:00+00:00,-0.02793296
2009-12-10 00:00:00+00:00,-0.01542422
2009-12-11 00:00:00+00:00,-0.01401142
2009-12-14 00:00:00+00:00,-0.02458159
2009-12-15 00:00:00+00:00,-0.00106326
2009-12-16 00:00:00+00:00,-0.00589812
2009-12-17 00:00:00+00:00,-0.02373247
2009-12-18 00:00:00+00:00,0.00386740
2009-12-21 00:00:00+00:00,0.01158301
2009-12-22 00:00:00+00:00,0.00164204
2009-12-23 00:00:00+00:00,0.02134647
2009-12-24 00:00:00+00:00,0.01135135
2009-12-28 00:00:00+00:00,0.03709677
2009-12-29 00:00:00+00:00,0.01318565
2009-12-30 00:00:00+00:00,0.00157398
2009-12-31 00:00:00+00:00,0.01835343
2010-01-04 00:00:00+00:00,0.01556824
2010-01-05 00:00:00+00:00,-0.00412371
2010-01-06 00:00:00+00:00,-0.00103359
2010-01-07 00:00:00+00:00,-0.01188630
2010-01-08 00:00:00+00:00,-0.00052110
2010-01-11 00:00:00+00:00,-0.01147033
2010-01-12 00:00:00+00:00,-0.09558824
2010-01-13 00:00:00+00:00,-0.02151131
2010-01-14 00:00:00+00:00,0.00500556
2010-01-15 00:00:00+00:00,-0.02279044
2010-01-19 00:00:00+00:00,-0.00056180
2010-01-20 00:00:00+00:00,-0.02473300
2010-01-21 00:00:00+00:00,0.02956225
2010-01-22 00:00:00+00:00,-0.00728700
2010-01-25 00:00:00+00:00,0.02529511
2010-01-26 00:00:00+00:00,-0.01166667
2010-01-27 00:00:00+00:00,-0.01285634
2010-01-28 00:00:00+00:00,-0.00224467
2010-01-29 00:00:00+00:00,0.00056243
2010-02-01 00:00:00+00:00,0.00281373
2010-02-02 00:00:00+00:00,0.02805836
2010-02-03 00:00:00+00:00,-0.02544248
2010-02-04 00:00:00+00:00,-0.00729927
2010-02-05 00:00:00+00:00,-0.02929577
2010-02-08 00:00:00+00:00,0.00914803
2010-02-09 00:00:00+00:00,0.00227661
2010-02-10 00:00:00+00:00,-0.01249290
