Date,MILK
2005-05-27 00:00:00+00:00,0.02106742
2005-05-31 00:00:00+00:00,-0.00625869
2005-06-01 00:00:00+00:00,0.02996516
2005-06-02 00:00:00+00:00,-0.00892857
2005-06-03 00:00:00+00:00,0.01795580
2005-06-06 00:00:00+00:00,0.01503759
2005-06-07 00:00:00+00:00,-0.02305085
2005-06-08 00:00:00+00:00,-0.02606310
2005-06-09 00:00:00+00:00,-0.00556328
2005-06-10 00:00:00+00:00,-0.01041917
2005-06-13 00:00:00+00:00,0.03066202
2005-06-14 00:00:00+00:00,0.00273224
2005-06-15 00:00:00+00:00,-0.00136799
2005-06-16 00:00:00+00:00,-0.00891632
2005-06-17 00:00:00+00:00,0.00000000
2005-06-20 00:00:00+00:00,0.01241379
2005-06-21 00:00:00+00:00,0.03287671
2005-06-22 00:00:00+00:00,0.02356902
2005-06-23 00:00:00+00:00,-0.03535690
2005-06-24 00:00:00+00:00,0.04409769
2005-06-27 00:00:00+00:00,0.00599201
2005-06-28 00:00:00+00:00,-0.01461794
2005-06-29 00:00:00+00:00,-0.01942398
2005-06-30 00:00:00+00:00,-0.00134953
2005-07-01 00:00:00+00:00,0.01753203
2005-07-05 00:00:00+00:00,0.03268846
2005-07-06 00:00:00+00:00,0.01118421
2005-07-07 00:00:00+00:00,-0.02419882
2005-07-08 00:00:00+00:00,-0.01651255
2005-07-11 00:00:00+00:00,0.00533689
2005-07-12 00:00:00+00:00,0.00865263
2005-07-13 00:00:00+00:00,-0.00000000
2005-07-14 00:00:00+00:00,0.00662691
2005-07-15 00:00:00+00:00,-0.04623514
2005-07-18 00:00:00+00:00,-0.01077441
2005-07-19 00:00:00+00:00,-0.06576271
2005-07-20 00:00:00+00:00,0.00870827
2005-07-21 00:00:00+00:00,0.02456647
2005-07-22 00:00:00+00:00,0.03004292
2005-07-25 00:00:00+00:00,0.06971831
2005-07-26 00:00:00+00:00,-0.01226994
2005-07-27 00:00:00+00:00,-0.03622693
2005-07-28 00:00:00+00:00,-0.00625000
2005-07-29 00:00:00+00:00,-0.04456825
2005-08-01 00:00:00+00:00,-0.00141945
2005-08-02 00:00:00+00:00,0.00355114
2005-08-03 00:00:00+00:00,0.02476999
2005-08-04 00:00:00+00:00,-0.00560224
2005-08-05 00:00:00+00:00,0.01406470
2005-08-08 00:00:00+00:00,-0.05594406
2005-08-09 00:00:00+00:00,-0.00142755
2005-08-10 00:00:00+00:00,-0.00000250
2005-08-11 00:00:00+00:00,0.00570207
2005-08-12 00:00:00+00:00,-0.01490419
2005-08-15 00:00:00+00:00,0.01647564
2005-08-16 00:00:00+00:00,0.00569395
2005-08-17 00:00:00+00:00,-0.04059829
2005-08-18 00:00:00+00:00,-0.02524128
2005-08-19 00:00:00+00:00,0.01201201
2005-08-22 00:00:00+00:00,0.01119403
2005-08-23 00:00:00+00:00,-0.01115242
2005-08-24 00:00:00+00:00,-0.02022472
2005-08-25 00:00:00+00:00,0.05820106
2005-08-26 00:00:00+00:00,-0.01111111
2005-08-29 00:00:00+00:00,0.00074516
2005-08-30 00:00:00+00:00,0.01415797
2005-08-31 00:00:00+00:00,0.01928783
2005-09-01 00:00:00+00:00,-0.00000000
2005-09-02 00:00:00+00:00,-0.00808824
2005-09-06 00:00:00+00:00,0.00073692
2005-09-07 00:00:00+00:00,0.00073475
2005-09-08 00:00:00+00:00,0.00955180
2005-09-09 00:00:00+00:00,0.01903367
2005-09-12 00:00:00+00:00,0.00144573
2005-09-13 00:00:00+00:00,-0.02318841
2005-09-14 00:00:00+00:00,0.00877835
2005-09-15 00:00:00+00:00,0.00655977
2005-09-16 00:00:00+00:00,0.00145349
2005-09-19 00:00:00+00:00,-0.02690909
2005-09-20 00:00:00+00:00,0.00747384
2005-09-21 00:00:00+00:00,-0.01416853
2005-09-22 00:00:00+00:00,-0.00749625
2005-09-23 00:00:00+00:00,0.00000000
2005-09-26 00:00:00+00:00,0.01201201
2005-09-27 00:00:00+00:00,-0.00074349
2005-09-28 00:00:00+00:00,-0.01045556
2005-09-29 00:00:00+00:00,-0.00900901
2005-09-30 00:00:00+00:00,0.00527903
2005-10-03 00:00:00+00:00,0.00902256
2005-10-04 00:00:00+00:00,-0.01940299
2005-10-05 00:00:00+00:00,0.01206637
2005-10-06 00:00:00+00:00,-0.00970149
2005-10-07 00:00:00+00:00,0.00451128
2005-10-10 00:00:00+00:00,0.01576577
2005-10-11 00:00:00+00:00,0.01417660
2005-10-12 00:00:00+00:00,0.01111111
2005-10-13 00:00:00+00:00,-0.00147601
2005-10-14 00:00:00+00:00,-0.00369549
2005-10-17 00:00:00+00:00,0.00074074
2005-10-18 00:00:00+00:00,-0.04002965
2005-10-19 00:00:00+00:00,0.01930502
2005-10-20 00:00:00+00:00,0.00306279
2005-10-21 00:00:00+00:00,-0.01450382
2005-10-24 00:00:00+00:00,0.00690184
2005-10-25 00:00:00+00:00,-0.00839695
2005-10-26 00:00:00+00:00,0.00920245
2005-10-27 00:00:00+00:00,-0.00916031
2005-10-28 00:00:00+00:00,-0.01683244
2005-10-31 00:00:00+00:00,-0.01003861
2005-11-01 00:00:00+00:00,0.01315789
2005-11-02 00:00:00+00:00,-0.00769231
2005-11-03 00:00:00+00:00,-0.00461894
2005-11-04 00:00:00+00:00,-0.00769823
2005-11-07 00:00:00+00:00,0.00000000
2005-11-08 00:00:00+00:00,-0.00849421
2005-11-09 00:00:00+00:00,-0.01314772
2005-11-10 00:00:00+00:00,0.00388855
2005-11-11 00:00:00+00:00,0.00155521
2005-11-14 00:00:00+00:00,0.00777605
2005-11-15 00:00:00+00:00,-0.01005414
2005-11-16 00:00:00+00:00,-0.01475155
2005-11-17 00:00:00+00:00,-0.02272727
2005-11-18 00:00:00+00:00,-0.00160385
2005-11-21 00:00:00+00:00,0.00320256
2005-11-22 00:00:00+00:00,0.00639488
2005-11-23 00:00:00+00:00,0.00398724
2005-11-28 00:00:00+00:00,0.00239044
2005-11-29 00:00:00+00:00,-0.00159363
2005-11-30 00:00:00+00:00,-0.00399361
2005-12-01 00:00:00+00:00,0.00000000
2005-12-02 00:00:00+00:00,0.00881410
2005-12-05 00:00:00+00:00,0.00638978
2005-12-06 00:00:00+00:00,0.00877193
2005-12-07 00:00:00+00:00,0.00555115
2005-12-08 00:00:00+00:00,0.01583531
2005-12-09 00:00:00+00:00,-0.00629426
2005-12-12 00:00:00+00:00,-0.01971859
2005-12-13 00:00:00+00:00,0.00238854
2005-12-14 00:00:00+00:00,0.00239044
2005-12-15 00:00:00+00:00,0.01594896
2005-12-16 00:00:00+00:00,0.00317460
2005-12-19 00:00:00+00:00,0.00868193
2005-12-20 00:00:00+00:00,-0.01956182
2005-12-21 00:00:00+00:00,0.00866142
2005-12-22 00:00:00+00:00,-0.00785546
2005-12-23 00:00:00+00:00,0.00157480
2005-12-27 00:00:00+00:00,-0.00944882
2005-12-28 00:00:00+00:00,0.00474308
2005-12-29 00:00:00+00:00,0.01104101
2005-12-30 00:00:00+00:00,0.00862745
2006-01-03 00:00:00+00:00,0.03203125
2006-01-04 00:00:00+00:00,0.02084942
2006-01-05 00:00:00+00:00,-0.01217656
2006-01-06 00:00:00+00:00,-0.01374046
2006-01-09 00:00:00+00:00,0.00999750
2006-01-10 00:00:00+00:00,-0.00229008
2006-01-11 00:00:00+00:00,-0.01450382
2006-01-12 00:00:00+00:00,-0.01617874
2006-01-13 00:00:00+00:00,-0.01709402
2006-01-17 00:00:00+00:00,0.00000000
2006-01-18 00:00:00+00:00,-0.00235294
2006-01-19 00:00:00+00:00,-0.01653543
2006-01-20 00:00:00+00:00,-0.01822504
2006-01-23 00:00:00+00:00,-0.01442308
2006-01-24 00:00:00+00:00,-0.01050081
2006-01-25 00:00:00+00:00,-0.00243309
2006-01-26 00:00:00+00:00,-0.02193339
2006-01-27 00:00:00+00:00,-0.00246305
2006-01-30 00:00:00+00:00,-0.02138158
2006-01-31 00:00:00+00:00,0.02821577
2006-02-01 00:00:00+00:00,-0.00245098
2006-02-02 00:00:00+00:00,-0.02454992
2006-02-03 00:00:00+00:00,0.00995025
2006-02-06 00:00:00+00:00,-0.02145215
2006-02-07 00:00:00+00:00,0.00920502
2006-02-08 00:00:00+00:00,-0.02000250
2006-02-09 00:00:00+00:00,-0.00756303
2006-02-10 00:00:00+00:00,-0.02616034
2006-02-13 00:00:00+00:00,-0.02305722
2006-02-14 00:00:00+00:00,-0.00172712
2006-02-15 00:00:00+00:00,-0.00086505
2006-02-16 00:00:00+00:00,-0.02251082
2006-02-17 00:00:00+00:00,-0.06140351
2006-02-21 00:00:00+00:00,-0.02909091
2006-02-22 00:00:00+00:00,0.02954755
2006-02-23 00:00:00+00:00,-0.01909091
2006-02-24 00:00:00+00:00,-0.00365631
2006-02-27 00:00:00+00:00,0.00275229
2006-02-28 00:00:00+00:00,0.00547945
2006-03-01 00:00:00+00:00,0.02092812
2006-03-02 00:00:00+00:00,0.00181818
2006-03-03 00:00:00+00:00,-0.02160216
2006-03-06 00:00:00+00:00,-0.00542986
2006-03-07 00:00:00+00:00,0.00091075
2006-03-08 00:00:00+00:00,0.04545455
2006-03-09 00:00:00+00:00,-0.00892857
2006-03-10 00:00:00+00:00,-0.00986797
2006-03-13 00:00:00+00:00,-0.00360360
2006-03-14 00:00:00+00:00,0.00450450
2006-03-15 00:00:00+00:00,0.00000000
2006-03-16 00:00:00+00:00,-0.00810811
2006-03-17 00:00:00+00:00,0.01084991
2006-03-20 00:00:00+00:00,-0.02415027
2006-03-21 00:00:00+00:00,-0.00271985
2006-03-22 00:00:00+00:00,-0.00543971
2006-03-23 00:00:00+00:00,0.01000000
2006-03-24 00:00:00+00:00,0.00725953
2006-03-27 00:00:00+00:00,-0.01989150
2006-03-28 00:00:00+00:00,-0.01735160
2006-03-29 00:00:00+00:00,0.01381215
2006-03-30 00:00:00+00:00,0.00827206
2006-03-31 00:00:00+00:00,0.00273473
2006-04-03 00:00:00+00:00,-0.00091158
2006-04-04 00:00:00+00:00,0.00547445
2006-04-05 00:00:00+00:00,-0.00545455
2006-04-06 00:00:00+00:00,-0.00731261
2006-04-07 00:00:00+00:00,0.00458716
2006-04-10 00:00:00+00:00,-0.01099908
2006-04-11 00:00:00+00:00,-0.00647200
2006-04-12 00:00:00+00:00,-0.00740741
2006-04-13 00:00:00+00:00,-0.00092937
2006-04-17 00:00:00+00:00,0.00557103
2006-04-18 00:00:00+00:00,0.02680222
2006-04-19 00:00:00+00:00,0.00450045
2006-04-20 00:00:00+00:00,0.03593890
2006-04-21 00:00:00+00:00,0.01148410
2006-04-24 00:00:00+00:00,-0.00523560
2006-04-25 00:00:00+00:00,0.01754386
2006-04-26 00:00:00+00:00,-0.00869565
2006-04-27 00:00:00+00:00,-0.02092415
2006-04-28 00:00:00+00:00,-0.00352423
2006-05-01 00:00:00+00:00,-0.00440529
2006-05-02 00:00:00+00:00,0.00176835
2006-05-03 00:00:00+00:00,-0.00617829
2006-05-04 00:00:00+00:00,0.00177148
2006-05-05 00:00:00+00:00,-0.00265722
2006-05-08 00:00:00+00:00,-0.01863354
2006-05-09 00:00:00+00:00,0.00269058
2006-05-10 00:00:00+00:00,0.00178961
2006-05-11 00:00:00+00:00,0.00447227
2006-05-12 00:00:00+00:00,0.01071429
2006-05-15 00:00:00+00:00,0.04440497
2006-05-16 00:00:00+00:00,0.00434783
2006-05-17 00:00:00+00:00,0.03043478
2006-05-18 00:00:00+00:00,-0.02278481
2006-05-19 00:00:00+00:00,-0.00428449
2006-05-22 00:00:00+00:00,0.00856898
2006-05-23 00:00:00+00:00,0.04522184
2006-05-24 00:00:00+00:00,-0.01250000
2006-05-25 00:00:00+00:00,0.02100840
2006-05-26 00:00:00+00:00,0.03900415
2006-05-30 00:00:00+00:00,0.03081914
2006-05-31 00:00:00+00:00,-0.05099602
2006-06-01 00:00:00+00:00,0.00000000
2006-06-02 00:00:00+00:00,0.01395731
2006-06-05 00:00:00+00:00,-0.00162602
2006-06-06 00:00:00+00:00,-0.02113821
2006-06-07 00:00:00+00:00,-0.01147541
2006-06-08 00:00:00+00:00,0.02225886
2006-06-09 00:00:00+00:00,-0.00081301
2006-06-12 00:00:00+00:00,-0.01380120
2006-06-13 00:00:00+00:00,0.01224490
2006-06-14 00:00:00+00:00,-0.00890688
2006-06-15 00:00:00+00:00,-0.02924452
2006-06-16 00:00:00+00:00,-0.01821192
2006-06-19 00:00:00+00:00,0.02594142
2006-06-20 00:00:00+00:00,-0.00489396
2006-06-21 00:00:00+00:00,-0.00979592
2006-06-22 00:00:00+00:00,-0.00327065
2006-06-23 00:00:00+00:00,0.01553557
2006-06-26 00:00:00+00:00,-0.01376518
2006-06-27 00:00:00+00:00,0.00734095
2006-06-28 00:00:00+00:00,0.00081235
2006-06-29 00:00:00+00:00,-0.01785714
2006-06-30 00:00:00+00:00,-0.00328138
2006-07-03 00:00:00+00:00,0.00821693
2006-07-05 00:00:00+00:00,0.01062960
2006-07-06 00:00:00+00:00,-0.02276423
2006-07-07 00:00:00+00:00,-0.01480263
2006-07-10 00:00:00+00:00,-0.01241722
2006-07-11 00:00:00+00:00,-0.01167890
2006-07-12 00:00:00+00:00,0.00587741
2006-07-13 00:00:00+00:00,-0.00670017
2006-07-14 00:00:00+00:00,-0.01174497
2006-07-17 00:00:00+00:00,0.00169062
2006-07-18 00:00:00+00:00,0.03550296
2006-07-19 00:00:00+00:00,0.00244898
2006-07-20 00:00:00+00:00,-0.00000000
2006-07-21 00:00:00+00:00,-0.02442997
2006-07-24 00:00:00+00:00,0.03688525
2006-07-25 00:00:00+00:00,-0.00080192
2006-07-26 00:00:00+00:00,0.03536977
2006-07-27 00:00:00+00:00,0.01108472
2006-07-28 00:00:00+00:00,0.00000000
2006-07-31 00:00:00+00:00,0.01411765
2006-08-01 00:00:00+00:00,-0.00781250
2006-08-02 00:00:00+00:00,-0.01332288
2006-08-03 00:00:00+00:00,-0.01968504
2006-08-04 00:00:00+00:00,-0.00874404
2006-08-07 00:00:00+00:00,-0.00478088
2006-08-08 00:00:00+00:00,0.00318725
2006-08-09 00:00:00+00:00,-0.02943516
2006-08-10 00:00:00+00:00,0.01128782
2006-08-11 00:00:00+00:00,0.02086677
2006-08-14 00:00:00+00:00,-0.00874404
2006-08-15 00:00:00+00:00,0.00638978
2006-08-16 00:00:00+00:00,-0.01593625
2006-08-17 00:00:00+00:00,0.02570281
2006-08-18 00:00:00+00:00,-0.01409554
2006-08-21 00:00:00+00:00,-0.01259843
2006-08-22 00:00:00+00:00,-0.01109350
2006-08-23 00:00:00+00:00,0.00478088
2006-08-24 00:00:00+00:00,0.03266932
2006-08-25 00:00:00+00:00,0.01720094
2006-08-28 00:00:00+00:00,0.00077700
2006-08-29 00:00:00+00:00,-0.02719503
2006-08-30 00:00:00+00:00,0.02771180
2006-08-31 00:00:00+00:00,-0.00390016
2006-09-01 00:00:00+00:00,-0.02971071
2006-09-05 00:00:00+00:00,-0.01031746
2006-09-06 00:00:00+00:00,-0.00318471
2006-09-07 00:00:00+00:00,-0.00319234
2006-09-08 00:00:00+00:00,-0.04556355
2006-09-11 00:00:00+00:00,-0.00244550
2006-09-12 00:00:00+00:00,-0.00326531
2006-09-13 00:00:00+00:00,0.01632653
2006-09-14 00:00:00+00:00,0.01376518
2006-09-15 00:00:00+00:00,-0.00240577
2006-09-18 00:00:00+00:00,-0.00641540
2006-09-19 00:00:00+00:00,-0.00080710
2006-09-20 00:00:00+00:00,-0.00564972
2006-09-21 00:00:00+00:00,0.01292407
2006-09-22 00:00:00+00:00,0.02016129
2006-09-25 00:00:00+00:00,-0.00798085
2006-09-26 00:00:00+00:00,-0.00718850
2006-09-27 00:00:00+00:00,0.00240577
2006-09-28 00:00:00+00:00,0.00480000
2006-09-29 00:00:00+00:00,0.00638468
2006-10-02 00:00:00+00:00,-0.02468153
2006-10-03 00:00:00+00:00,0.00241935
2006-10-04 00:00:00+00:00,0.00804505
2006-10-05 00:00:00+00:00,0.00240385
2006-10-06 00:00:00+00:00,-0.01442308
2006-10-09 00:00:00+00:00,-0.00967742
2006-10-10 00:00:00+00:00,-0.00567511
2006-10-11 00:00:00+00:00,-0.02601626
2006-10-12 00:00:00+00:00,0.00986031
2006-10-13 00:00:00+00:00,0.02291326
2006-10-16 00:00:00+00:00,0.02177419
2006-10-17 00:00:00+00:00,0.00397456
2006-10-18 00:00:00+00:00,0.01741884
2006-10-19 00:00:00+00:00,0.00784314
2006-10-20 00:00:00+00:00,0.04672897
2006-10-23 00:00:00+00:00,-0.00380228
2006-10-24 00:00:00+00:00,-0.02137405
2006-10-25 00:00:00+00:00,-0.03002309
2006-10-26 00:00:00+00:00,0.02812500
2006-10-27 00:00:00+00:00,0.01385681
2006-10-30 00:00:00+00:00,0.01305684
2006-10-31 00:00:00+00:00,-0.00381971
2006-11-01 00:00:00+00:00,0.02215432
2006-11-02 00:00:00+00:00,0.03779289
2006-11-03 00:00:00+00:00,-0.01037037
2006-11-06 00:00:00+00:00,-0.03725782
2006-11-07 00:00:00+00:00,0.04696970
2006-11-08 00:00:00+00:00,0.03780578
2006-11-09 00:00:00+00:00,-0.02106028
2006-11-10 00:00:00+00:00,0.05955632
2006-11-13 00:00:00+00:00,-0.00142653
2006-11-14 00:00:00+00:00,-0.00286533
2006-11-15 00:00:00+00:00,-0.02365591
2006-11-16 00:00:00+00:00,0.01966497
2006-11-17 00:00:00+00:00,-0.00576784
2006-11-20 00:00:00+00:00,-0.02465555
2006-11-21 00:00:00+00:00,-0.02800295
2006-11-22 00:00:00+00:00,0.00074627
2006-11-24 00:00:00+00:00,0.00000000
2006-11-27 00:00:00+00:00,0.00820896
2006-11-28 00:00:00+00:00,0.00222883
2006-11-29 00:00:00+00:00,-0.02299703
2006-11-30 00:00:00+00:00,-0.01800450
2006-12-01 00:00:00+00:00,-0.02494331
2006-12-04 00:00:00+00:00,-0.01297710
2006-12-05 00:00:00+00:00,0.02153846
2006-12-06 00:00:00+00:00,0.02281369
2006-12-07 00:00:00+00:00,-0.01428571
2006-12-08 00:00:00+00:00,-0.01059002
2006-12-11 00:00:00+00:00,0.00531915
2006-12-12 00:00:00+00:00,0.01666417
2006-12-13 00:00:00+00:00,0.00749625
2006-12-14 00:00:00+00:00,-0.01121915
2006-12-15 00:00:00+00:00,0.00000000
2006-12-18 00:00:00+00:00,0.00225564
2006-12-19 00:00:00+00:00,0.00900901
2006-12-20 00:00:00+00:00,0.00223214
2006-12-21 00:00:00+00:00,-0.00967262
2006-12-22 00:00:00+00:00,-0.01047904
2006-12-26 00:00:00+00:00,0.00375940
2006-12-27 00:00:00+00:00,0.01351351
2006-12-28 00:00:00+00:00,0.00298507
2006-12-29 00:00:00+00:00,0.00000000
2007-01-03 00:00:00+00:00,-0.01564829
2007-01-04 00:00:00+00:00,0.03525881
2007-01-05 00:00:00+00:00,-0.00442152
2007-01-08 00:00:00+00:00,0.01699676
2007-01-09 00:00:00+00:00,-0.00293040
2007-01-10 00:00:00+00:00,-0.01469508
2007-01-11 00:00:00+00:00,-0.00074074
2007-01-12 00:00:00+00:00,0.03772189
2007-01-16 00:00:00+00:00,0.00507246
2007-01-17 00:00:00+00:00,0.02162942
2007-01-18 00:00:00+00:00,-0.00498221
2007-01-19 00:00:00+00:00,0.00714286
2007-01-22 00:00:00+00:00,-0.00498221
2007-01-23 00:00:00+00:00,0.02353780
2007-01-24 00:00:00+00:00,0.00140746
2007-01-25 00:00:00+00:00,0.06596491
2007-01-26 00:00:00+00:00,0.02237288
2007-01-29 00:00:00+00:00,-0.03946488
2007-01-30 00:00:00+00:00,-0.00545703
2007-01-31 00:00:00+00:00,-0.00687285
2007-02-01 00:00:00+00:00,0.02206897
2007-02-02 00:00:00+00:00,-0.00955631
2007-02-05 00:00:00+00:00,0.00342466
2007-02-06 00:00:00+00:00,0.04368601
2007-02-07 00:00:00+00:00,-0.00869565
2007-02-08 00:00:00+00:00,0.00539561
2007-02-09 00:00:00+00:00,-0.01683502
2007-02-12 00:00:00+00:00,-0.02517007
2007-02-13 00:00:00+00:00,-0.01241379
2007-02-14 00:00:00+00:00,0.00347222
2007-02-15 00:00:00+00:00,0.02009702
2007-02-16 00:00:00+00:00,0.01970109
2007-02-20 00:00:00+00:00,0.04239569
2007-02-21 00:00:00+00:00,0.00924703
2007-02-22 00:00:00+00:00,-0.01250000
2007-02-23 00:00:00+00:00,-0.02453581
2007-02-26 00:00:00+00:00,-0.01744966
2007-02-27 00:00:00+00:00,-0.04459459
2007-02-28 00:00:00+00:00,-0.00000000
2007-03-01 00:00:00+00:00,-0.00832178
2007-03-02 00:00:00+00:00,0.01877608
2007-03-05 00:00:00+00:00,0.00689655
2007-03-06 00:00:00+00:00,0.03436426
2007-03-07 00:00:00+00:00,-0.01351351
2007-03-08 00:00:00+00:00,0.04436860
2007-03-09 00:00:00+00:00,0.00735786
2007-03-12 00:00:00+00:00,0.00599750
2007-03-13 00:00:00+00:00,-0.01129568
2007-03-14 00:00:00+00:00,-0.00200669
2007-03-15 00:00:00+00:00,0.02416107
2007-03-16 00:00:00+00:00,0.01261620
2007-03-19 00:00:00+00:00,0.01716172
2007-03-20 00:00:00+00:00,0.01103180
2007-03-21 00:00:00+00:00,0.00645161
2007-03-22 00:00:00+00:00,0.01867354
2007-03-23 00:00:00+00:00,-0.01723038
2007-03-26 00:00:00+00:00,-0.01932990
2007-03-27 00:00:00+00:00,-0.02597403
2007-03-28 00:00:00+00:00,0.02373105
2007-03-29 00:00:00+00:00,0.01495449
2007-03-30 00:00:00+00:00,0.00193798
2007-04-02 00:00:00+00:00,-0.03096774
2007-04-03 00:00:00+00:00,-0.00131492
2007-04-04 00:00:00+00:00,0.01710526
2007-04-05 00:00:00+00:00,0.07557003
2007-04-09 00:00:00+00:00,0.01887980
2007-04-10 00:00:00+00:00,0.00558063
2007-04-11 00:00:00+00:00,-0.01361386
2007-04-12 00:00:00+00:00,-0.00747664
2007-04-13 00:00:00+00:00,0.05437500
2007-04-16 00:00:00+00:00,-0.00973828
2007-04-17 00:00:00+00:00,0.02810018
2007-04-18 00:00:00+00:00,-0.00713012
2007-04-19 00:00:00+00:00,0.06123662
2007-04-20 00:00:00+00:00,0.03563218
2007-04-23 00:00:00+00:00,0.00451977
2007-04-24 00:00:00+00:00,-0.01527149
2007-04-25 00:00:00+00:00,0.01659039
2007-04-26 00:00:00+00:00,0.01932916
2007-04-27 00:00:00+00:00,0.02250985
2007-04-30 00:00:00+00:00,0.07130919
2007-05-01 00:00:00+00:00,0.02470462
2007-05-02 00:00:00+00:00,0.02234043
2007-05-03 00:00:00+00:00,-0.00000000
2007-05-04 00:00:00+00:00,-0.05462185
2007-05-07 00:00:00+00:00,-0.06781485
2007-05-08 00:00:00+00:00,0.00055804
2007-05-09 00:00:00+00:00,0.03743017
2007-05-10 00:00:00+00:00,0.04657284
2007-05-11 00:00:00+00:00,0.01340483
2007-05-14 00:00:00+00:00,0.02446809
2007-05-15 00:00:00+00:00,-0.03190377
2007-05-16 00:00:00+00:00,-0.04640000
2007-05-17 00:00:00+00:00,0.03400987
2007-05-18 00:00:00+00:00,-0.05198939
2007-05-21 00:00:00+00:00,0.01195652
2007-05-22 00:00:00+00:00,-0.00434075
2007-05-23 00:00:00+00:00,0.05196937
2007-05-24 00:00:00+00:00,0.03010753
2007-05-25 00:00:00+00:00,-0.00424403
2007-05-29 00:00:00+00:00,0.00424403
2007-05-30 00:00:00+00:00,0.03711559
2007-05-31 00:00:00+00:00,0.04635417
2007-06-01 00:00:00+00:00,0.02193878
2007-06-04 00:00:00+00:00,0.04448938
2007-06-05 00:00:00+00:00,-0.02871287
2007-06-06 00:00:00+00:00,-0.00903161
2007-06-07 00:00:00+00:00,0.00403023
2007-06-08 00:00:00+00:00,-0.00705290
2007-06-11 00:00:00+00:00,0.04494699
2007-06-12 00:00:00+00:00,0.01924026
2007-06-13 00:00:00+00:00,0.02531646
2007-06-14 00:00:00+00:00,-0.00000000
2007-06-15 00:00:00+00:00,-0.00240385
2007-06-18 00:00:00+00:00,-0.00626506
2007-06-19 00:00:00+00:00,-0.01018429
2007-06-20 00:00:00+00:00,-0.04337232
2007-06-21 00:00:00+00:00,0.02194514
2007-06-22 00:00:00+00:00,0.05914243
2007-06-25 00:00:00+00:00,0.03645084
2007-06-26 00:00:00+00:00,-0.03200000
2007-06-27 00:00:00+00:00,-0.06587112
2007-06-28 00:00:00+00:00,-0.07422068
2007-06-29 00:00:00+00:00,-0.07708119
2007-07-02 00:00:00+00:00,0.03687867
2007-07-03 00:00:00+00:00,0.03569554
2007-07-05 00:00:00+00:00,0.00773196
2007-07-06 00:00:00+00:00,-0.00820092
2007-07-09 00:00:00+00:00,-0.00205128
2007-07-10 00:00:00+00:00,0.01028278
2007-07-11 00:00:00+00:00,-0.05422245
2007-07-12 00:00:00+00:00,-0.00368421
2007-07-13 00:00:00+00:00,-0.00845219
2007-07-16 00:00:00+00:00,0.00955414
2007-07-17 00:00:00+00:00,0.00265252
2007-07-18 00:00:00+00:00,-0.06417112
2007-07-19 00:00:00+00:00,-0.05714286
2007-07-20 00:00:00+00:00,0.01764706
2007-07-23 00:00:00+00:00,0.00404624
2007-07-24 00:00:00+00:00,-0.02316155
2007-07-25 00:00:00+00:00,0.06191589
2007-07-26 00:00:00+00:00,-0.02161547
2007-07-27 00:00:00+00:00,0.00977011
2007-07-30 00:00:00+00:00,0.04235833
2007-07-31 00:00:00+00:00,-0.00617631
2007-08-01 00:00:00+00:00,0.00282486
2007-08-02 00:00:00+00:00,0.06214689
2007-08-03 00:00:00+00:00,0.01927313
2007-08-06 00:00:00+00:00,0.00926431
2007-08-07 00:00:00+00:00,0.03627504
2007-08-08 00:00:00+00:00,-0.01173333
2007-08-09 00:00:00+00:00,-0.02247191
2007-08-10 00:00:00+00:00,0.01842568
2007-08-13 00:00:00+00:00,-0.00107469
2007-08-14 00:00:00+00:00,-0.02516060
2007-08-15 00:00:00+00:00,0.01788618
2007-08-16 00:00:00+00:00,-0.03661820
2007-08-17 00:00:00+00:00,-0.04340659
2007-08-20 00:00:00+00:00,-0.01378518
2007-08-21 00:00:00+00:00,0.04811594
2007-08-22 00:00:00+00:00,0.03852691
2007-08-23 00:00:00+00:00,-0.01836394
2007-08-24 00:00:00+00:00,0.01296505
2007-08-27 00:00:00+00:00,-0.00613839
2007-08-28 00:00:00+00:00,0.03415454
2007-08-29 00:00:00+00:00,0.05626034
2007-08-30 00:00:00+00:00,0.01502952
2007-08-31 00:00:00+00:00,-0.00957447
2007-09-04 00:00:00+00:00,0.05232248
2007-09-05 00:00:00+00:00,-0.00104330
2007-09-06 00:00:00+00:00,-0.01515152
2007-09-07 00:00:00+00:00,-0.02364687
2007-09-10 00:00:00+00:00,-0.04698345
2007-09-11 00:00:00+00:00,0.07130942
2007-09-12 00:00:00+00:00,-0.00791139
2007-09-13 00:00:00+00:00,-0.06412295
2007-09-14 00:00:00+00:00,-0.07131192
2007-09-17 00:00:00+00:00,-0.01179113
2007-09-18 00:00:00+00:00,-0.01516854
2007-09-19 00:00:00+00:00,0.04335425
2007-09-20 00:00:00+00:00,-0.01289961
2007-09-21 00:00:00+00:00,-0.07540799
2007-09-24 00:00:00+00:00,0.01982507
2007-09-25 00:00:00+00:00,-0.02247839
2007-09-26 00:00:00+00:00,-0.02110199
2007-09-27 00:00:00+00:00,-0.00825959
2007-09-28 00:00:00+00:00,0.00178253
2007-10-01 00:00:00+00:00,0.03208556
2007-10-02 00:00:00+00:00,0.00820152
2007-10-03 00:00:00+00:00,-0.03040936
2007-10-04 00:00:00+00:00,0.01660735
2007-10-05 00:00:00+00:00,-0.03311650
2007-10-08 00:00:00+00:00,-0.04186603
2007-10-09 00:00:00+00:00,0.02926829
